X,Y,Cluster
21.439928061204697,12.828350968206193,In
23.06725088279705,11.125375643840101,In
21.083797369132668,11.347212065500878,In
20.14770301966437,13.012187056390218,In
22.161495450313055,10.39731193089532,In
22.245734946492007,12.06297727084512,In
20.76432219418423,11.284530344334966,In
22.098234776306754,12.284323364924038,In
21.584206656033516,11.863742881187598,In
20.821520313056794,12.771922901833795,In
18.995117893571887,11.630504106202764,In
22.382881812422127,12.860409637048921,In
20.02743287246743,12.228827697063966,In
21.782951333287237,13.970586302818013,In
20.278977164235975,13.037943334454555,In
20.59615324300196,12.417598512051057,In
20.068354495235212,11.927316882100182,In
20.469455030824435,12.668459128952334,In
20.128681080703625,13.73274479869725,In
22.386454909384096,12.029586983989258,In
21.558519486306214,12.436056799183769,In
20.723052940551426,12.77184061200666,In
20.974500181677676,12.887502277399479,In
21.41901383676563,11.2552168271766,In
21.25684450861109,9.801478607064013,In
20.90223035202318,12.334455741622822,In
21.617566365368496,12.661036264390576,In
20.457152122768488,12.82827662434369,In
22.183996825038996,10.908565232329344,In
20.693744738491574,10.272173076587237,In
22.664871887224102,11.692002809578028,In
22.906684030259953,11.644585993978492,In
22.38747250497398,12.596978624551411,In
23.292178020498127,11.558071557134845,In
20.879074647622442,12.066723188075187,In
21.442364168109563,11.505923097924638,In
20.72718640043705,12.836762971661251,In
21.025445209894468,11.005050975168558,In
21.988425795671553,12.028031234734478,In
20.195937147088184,13.394243860563142,In
22.41579953435391,11.829537485431445,In
21.17814788908056,13.07471649982449,In
24.152027846133578,12.162922043326025,In
19.644670472405238,12.8836035241538,In
20.711843159456546,12.141842560243589,In
21.600281519747394,12.54988538379474,In
21.184891333080238,13.983632304111797,In
20.38397994674416,14.153439370461557,In
21.993562856585775,12.150200869353599,In
21.423496174248285,12.426834000929054,In
20.979633716405697,11.240113009493331,In
22.567258193943616,11.043125738547827,In
20.907659975783368,12.533550964146041,In
20.231094595712673,12.74810758066409,In
22.754813264608686,12.18362909224097,In
21.18031917432996,11.657592626104986,In
20.892014481482107,11.252769336643361,In
21.735531151324665,10.723283498495244,In
21.983730386864046,12.33572679321383,In
21.2949136784352,12.88797813379823,In
21.456156938508904,11.997663620253496,In
20.63066346681886,11.896931803136825,In
22.749486399931676,11.787144888281935,In
22.273242185952732,12.218551576881671,In
22.087979967366984,12.290558400028207,In
20.990106528664533,12.990322158732885,In
21.122695660071663,10.95610496943923,In
19.172828588981982,15.024991390120112,In
21.70714320016886,11.090711164748393,In
