X,Y,Label
2.6907716472322196,31.479371755343898,In
2.762592482933867,17.29293255710083,In
1.5252288993006764,39.489807886699424,In
0.31543958384766846,52.82610410584855,In
1.5244742862042144,23.670573529414835,In
2.5009622495051262,40.73523657716945,In
0.888399007100225,33.144894126752284,In
1.6240069024613637,36.31545745307152,In
1.2795850991387496,30.681952994974726,In
2.5330722212125707,23.02017315544513,In
2.575271530893112,15.557074444850302,In
4.834767627654971,0.0,In
2.771267424254879,29.90928074140989,In
0.8972673490061767,35.80293367906166,In
1.0223893807989382,36.02935299315619,In
2.6177771327299464,24.860901829834265,In
2.2225486150077733,23.47625918061594,In
0.7263134603038366,58.90896416117005,In
1.940745229820593,33.495001427895716,In
2.856509310766261,26.54314684066061,In
1.7932614956864714,31.032926112162368,In
3.456754179679722,17.828458959492032,In
3.6682731101927066,6.790940653112074,In
1.5447976565041515,33.51936153279301,In
1.744290497027282,26.27268412786889,In
2.5256556557353487,39.613563225661395,In
1.0588888239175753,37.20642890416739,In
2.0364659800595533,19.710724469099596,In
2.276046203298231,16.658275560560753,In
3.4386431404687805,12.363793097953799,In
1.4716360227318468,35.0801273777292,In
1.568647003838235,46.99177006845173,In
2.4633659249875577,31.102618794670303,In
0.0,44.973345942487356,In
3.083064654746549,16.53671470322061,In
1.7407505890174622,32.140191845940066,In
1.6369417624892395,26.65996501047656,In
1.7326622801951623,40.471121758967406,In
2.197635254293045,25.012202870339543,In
2.047394444436747,22.206998835399048,In
2.683270702062426,25.769708554176912,In
1.0748040367472893,40.26738122843999,In
3.3267442526219324,17.972303779595713,In
1.58083180164149,30.863528999301067,In
4.502085701729108,13.354326457729783,In
3.402211921177682,10.070626504903878,In
3.70181025715753,10.034136068629696,In
1.927602409290318,31.59706784237596,In
2.1331122085453345,27.137178608729876,In
2.808821068726747,22.868678413885235,In
1.9818648786831414,31.30088817880859,In
2.0501603153828474,36.6305141372806,In
2.7223334139211035,19.347924931929473,In
1.2398923574788498,28.960780592460097,In
1.4534307686577144,32.94608742811746,In
2.746075202616586,24.322954383170913,In
3.782718365480365,7.217007882820617,In
0.8341719332069106,38.76077657784674,In
0.6020173195120384,52.5246006403472,In
0.455086935773084,45.99819266079734,In
1.0966161823729947,47.90884121229418,In
2.1915044270883346,27.76501198508152,In
2.770343057214374,25.416189943835565,In
3.438529603796482,21.355636332941046,In
2.420517962346768,22.163677770854147,In
0.4713266356560999,48.166525837695104,In
0.9155722491926304,36.648490974727196,In
2.2441830769618636,27.6372424936389,In
1.4604272558277867,41.09795572936851,In
1.9554945453296513,35.92296283858984,In
1.9366052152656823,38.23290229415354,In
2.1632740913182635,36.780731214998305,In
1.1665059557486326,34.476574893337975,In
2.926692438406078,15.603616156289897,In
2.4695432266730943,30.265467426598587,In
2.063463390021801,28.529213080341528,In
3.511628928425049,31.816601630162772,In
2.6959558318025634,22.549747590122376,In
1.9040765498748975,22.357268729446446,In
1.656918190296532,26.3708686307711,In
1.5304578062095122,34.152683307113804,In
2.3807172409600326,23.730097949655587,In
2.185403872905212,21.901169651667193,In
1.2153371732804419,29.106821763227938,In
2.381363742482139,26.000908340808014,In
4.558734328242236,10.423642183935023,In
1.2842692878918278,32.70468281954958,In
2.0950362363370596,21.702675677453776,In
2.953443547769674,26.405895801425917,In
1.466755934536311,32.04690460434537,In
1.0309670095415733,31.939699182166823,In
0.32944588584567414,44.517353280126486,In
3.933688807052451,9.738058144897142,In
1.480851011131469,39.372060240636785,In
3.176668971319689,22.841612551556906,In
2.4088961397439976,25.92138857623892,In
3.5712452593732857,10.951240835219586,In
2.884601545939671,21.428278737764607,In
2.573363479634249,24.422575672302347,In
2.728260635946505,34.308574903584315,In
2.7304411987723873,23.20266292745847,In
2.4079852741406693,39.924488354191865,In
3.572043267531268,20.58317753391791,In
3.5147633748773193,24.19194899193641,In
3.823963884504863,17.882695211109606,In
2.190115062767284,30.050742966886887,In
2.9102003424237175,20.192654611561874,In
2.454604771890618,15.870371260462747,In
