X,Y,Label
7.239326050855718,85.14563190978836,In
6.896304819673704,36.588448520521794,In
5.143287446979383,4.474676541716558,In
5.817957776856557,11.35058928209766,In
6.829969377314868,76.96570977922289,In
7.4700048145345574,119.53435287861296,In
7.219518358134828,69.62843488796392,In
7.282062658237892,89.21184674879092,In
7.351085892077359,142.37465068458684,In
7.590631672436613,169.97493843827797,In
7.638456459010679,172.9370702989792,In
6.819505701550071,83.35118650993041,In
5.321202786075057,12.193176995525409,In
7.512998777738591,129.915194163913,In
6.526418304252006,47.79319554402192,In
6.313917999522861,13.210703084503404,In
7.434068666774691,88.91036748685774,In
6.212021736177981,27.421281866440196,In
5.312189355559472,13.708400623686217,In
7.472074218270435,139.75642244370786,In
6.705069615731196,18.648750165542467,In
6.896845576957317,35.93142136916529,In
6.4706907029415905,0.45827632557582376,In
7.131355856860999,89.24697335139906,In
7.03146323528787,60.77269792473877,In
7.282275907426159,112.15301495998068,In
7.2872034610861895,91.73331486459405,In
7.404699936456927,110.96916470368657,In
6.073720250196299,19.499178689787392,In
7.3391201639403425,106.38528152551642,In
7.516116627003414,112.45040338904118,In
6.5945793059152304,16.66503960879277,In
7.561745870223726,121.3407765324981,In
7.6446499184281125,231.1121521837206,In
6.252927002300506,2.2330679925593095,In
7.045714550914372,35.82900094025233,In
7.056750317380493,40.27665983737165,In
5.566782705185275,2.624516488472109,In
5.884175418773408,9.49228655677812,In
7.440515156730638,104.14070379678724,In
7.590269991828717,180.8642124847889,In
7.321957300375784,96.48718569488683,In
0.0,15.735706323152932,In
6.525746348542404,25.295277764737005,In
6.797986392603997,33.58994393736158,In
5.503603971738773,31.418953815985358,In
6.978640918800189,24.99154532362944,In
6.381679226295297,25.858274439002486,In
6.069006516558158,32.477165207546975,In
7.254567893656639,91.79883075312009,In
4.071502140164651,34.74857473389015,In
6.084055249468445,22.96131436510898,In
6.081200346536519,24.040612043789235,In
5.096071607722763,54.684777307863314,In
7.639027619904714,200.8162502681061,In
6.8766018017674675,70.15448527250976,In
6.739251504469259,21.396780337948407,In
7.2511621310559455,82.10122797851136,In
6.023155331454153,12.237192231701737,In
6.264009545044599,15.97239604159855,In
6.121285702606189,19.90208690837081,In
6.5802375143777265,15.368618745908893,In
7.391080728554011,68.8775334379209,In
3.3307053519328482,15.670334207918444,In
7.1000121044713245,45.133688210749796,In
7.485711097640902,138.81483291385237,In
3.5437857766739107,18.855007128542923,In
7.349570428470834,105.55625636999852,In
7.534960954755168,181.94095939359636,In
7.570082397685563,143.744858266661,In
7.5583702559225365,151.54900529365636,In
6.384575879757367,5.197019464398327,In
7.3657519025726526,103.08966248677821,In
6.837631624855202,10.153978738239935,In
6.053343124558502,15.742905654063811,In
