X,Y,Label
4.640882953274541,147.53770721717115,In
2.4243861831631754,81.97054822546856,In
3.302327286434916,86.85786251639051,In
0.36201903710135275,0.0,In
4.270191172613475,132.75888709581022,In
1.9662260909649665,69.73907789608788,In
2.508543876438797,60.0661870080651,In
3.8173066218761225,107.21086992153167,In
4.003345718181913,107.95938729728702,In
2.595753996687179,62.70641551267484,In
4.0636240734758005,114.24802904676895,In
3.4982207014985898,103.33149062894304,In
3.7861856127494184,116.37886071231539,In
3.0425006908720214,87.27772986380445,In
3.643694889277375,108.85682690955548,In
4.411482261589036,144.82358332134618,In
3.7376954154615567,119.15728198898624,In
1.693248136921957,47.56070707337566,In
3.3380774717009523,97.2144482107624,In
2.9144196261080766,94.23720704560073,In
3.0887032124459033,84.7535047504397,In
3.378654831906961,109.78195858317372,In
2.4570969567247336,82.16218030766858,In
3.4609158142452303,107.63561670445273,In
0.5826091896805683,26.318179456463362,In
2.8441499283789997,93.49179036264977,In
4.541320269853658,134.28783070643567,In
1.8055079515680694,54.0248498853489,In
2.5905398133394475,78.91959010785511,In
4.733477207553028,143.09966912798583,In
3.5210583246311407,81.92435868622874,In
1.5964696540602534,41.40469086873539,In
4.168167588033839,118.16684685429658,In
4.36076398209774,123.5179416819553,In
2.9107127265146535,81.46863059670866,In
4.529492261628759,123.77605416217749,In
3.48666389712614,136.08606679107936,In
3.1649416755919875,80.95559743860163,In
1.8971175133592248,60.673769559897465,In
2.282764931085898,63.90191009570837,In
0.963580045009556,30.930271597231638,In
2.0826101316745738,63.71650325856258,In
3.4184549472474552,99.89976599885269,In
3.3834943132876285,104.04976803426229,In
2.7179253856867165,72.21112929800555,In
4.507033204968632,108.34780434640369,In
2.842723303504388,75.51514938486484,In
2.3797439176772652,81.17063051354756,In
3.6651832533519753,114.05496057285171,In
4.814872383838818,144.90895837704014,In
2.3001732618825526,70.91582039792873,In
3.1641164968269893,95.53203083897324,In
2.2020977541430677,67.98459112488524,In
3.206162981552056,99.37127413042515,In
2.3430792523067456,63.949405100378996,In
2.7742527595093964,83.66538238215165,In
0.0,19.973368106030023,In
1.5307785806953345,53.12228970650386,In
3.1726127682763843,115.69411236246371,In
3.6441683196910684,122.08016440723544,In
4.309243985286525,128.44151281441157,In
2.30610402541831,69.31982576534779,In
4.143089852453149,119.30152969960399,In
4.827161550650432,138.11071772294477,In
3.0081476828722584,73.1674666674573,In
1.1582704597440034,53.611768429323135,In
1.783238076451974,56.491823115470424,In
3.3598713897763544,86.30059933544202,In
0.4182178039164075,8.091276225731178,In
3.4281810058497646,95.2427529480427,In
2.9669325771254997,97.61053728870891,In
3.1810610687384386,94.13574489374481,In
3.483570699821698,98.5123188343266,In
0.6784424904040351,23.52913106540401,In
1.5511445497584828,44.51360858942368,In
2.677636999335084,68.45393081916603,In
2.7245538180067435,82.25085380996819,In
2.2770574491435216,72.95279926922919,In
2.6221553539734113,73.78657014165985,In
2.3657871514565354,50.37190737217452,In
3.8701353931141194,129.06440788485418,In
1.1290510305299941,41.369694485846054,In
3.717868525286477,116.45173348372799,In
3.836615715233081,108.41541184292063,In
3.1856945797097103,82.25666596096742,In
2.825595758695163,86.85133074379837,In
5.549329548634024,150.93724849996076,In
2.8579021100644346,74.82955781305742,In
2.563744208149315,71.59432476402728,In
2.5956481854489395,73.01897246097316,In
3.1960354280677667,103.01824621872024,In
1.4552940960476068,52.70723420583407,In
2.931490674552056,87.68620328714337,In
3.6951651702070247,113.07345258454146,In
3.2847494992492665,88.32865945988058,In
2.8577697046473367,82.06747690383588,In
1.0235739154201735,28.233212808004858,In
1.3424381014002194,39.79647274202234,In
1.7422498967135682,46.458664806669894,In
2.956199785674504,75.97912869952187,In
3.2943483454604907,100.31083050010095,In
3.8098204905019335,99.34862603073267,In
2.7269571393205023,73.71800472299415,In
3.5082733968656052,107.05148232858764,In
2.207304373168664,67.12220587576884,In
4.038460379185061,141.5491892377277,In
4.251924696797344,114.2033672390946,In
1.9015675391852869,53.821791266795195,In
2.3982842666265625,65.5083419799706,In
1.5612236528431909,52.17985845108147,In
3.682015022661556,123.72132451155836,In
3.2949797644131675,98.92544067515304,In
3.5914289357139237,114.19498939385738,In
4.026275633676455,120.14082467928048,In
3.688133598506656,85.88327846064345,In
3.6012387585836083,104.56151158944819,In
1.8521181470179415,46.036763459852565,In
3.7176948898749176,117.61508389312628,In
4.145490771058676,123.58722809331402,In
4.195179454671872,118.87195573471023,In
2.5618012718494394,67.73643471237517,In
0.9821600135858501,27.81180141058733,In
1.9354211449103698,54.93612067767653,In
3.115424725399973,85.77812804877142,In
4.366752846514146,142.65609121889185,In
4.212791793791695,119.43406141248875,In
3.372432822905071,99.26293403927414,In
2.9898603365226992,90.27495662390044,In
2.9455885108518203,96.53507152362266,In
1.934747117890066,56.99904043163919,In
1.0411876674593257,35.59442293694147,In
5.2761622628780405,147.08394935636656,In
1.595227818038997,44.083440380119434,In
1.7534620526926346,55.08405586686759,In
4.0985467413945305,123.66404443791009,In
3.4221000838410705,99.08567636088401,In
1.288271338215264,50.728269196802074,In
3.7315805883553823,115.67673112991457,In
6.458989100785464,199.00375996865745,In
3.402250255155491,75.48971715742765,In
2.2226216957552136,67.01419515908881,In
3.2578535061665392,90.26494736941613,In
2.7339741464471534,79.17664543212845,In
0.8144708098447797,15.68503092838722,In
3.882011795947516,118.69149215031284,In
2.616474383800737,97.08360286832904,In
2.73725550131906,94.5672790492642,In
2.0806074225352504,68.39748323522342,In
4.192902019659022,122.52817660025642,In
3.2862633184512,83.78253217479977,In
2.412905967340198,53.622291621996716,In
3.7730189500963602,121.45211519778384,In
4.253074716025971,130.0778892520103,In
3.0788916346510495,72.53354847645969,In
4.115845120431953,116.32248016377885,In
3.569241497088063,90.98692250317768,In
2.2861113377767115,72.66709449179312,In
1.1946633912842037,32.09348968585026,In
4.0069731490010145,111.85851872250839,In
3.422832127573665,91.5051582687436,In
3.9435134283123343,111.16599880682227,In
3.033901427185967,79.13527597172221,In
0.1204217445770066,20.256690096137802,In
1.3130216266911243,32.33978662116297,In
2.962063388154199,82.84505898883897,In
4.044490831559223,114.49856147319346,In
2.8479869170594028,77.59078114661435,In
3.2781945659987315,96.60798912993091,In
0.5034684286441355,3.0404982462919747,In
2.6284398508281406,79.5730588870115,In
2.297161494027365,75.65765648727513,In
2.249561356761749,78.40188378676375,In
1.0897567068263831,26.657373704870515,In
1.3611204737420757,34.383413568091726,In
2.689383074511025,78.49467006441054,In
1.8045022384856628,53.46933375530978,In
3.5919522172145704,117.42537076193128,In
4.395693273856919,114.09368598521795,In
3.8171282935692137,118.13511779276128,In
3.145752535532216,86.94937898310283,In
2.1163677634938183,65.95804525962404,In
3.07729073541258,90.26447754714073,In
3.7389107346912263,95.2666867150333,In
2.53815503318865,79.41016645963983,In
3.3776198172105296,110.84967280521536,In
2.4069256635445733,67.55485815963885,In
3.1022181953948027,89.15124458276854,In
3.632778539822166,99.16196212973738,In
2.7882636839205555,84.78163808152601,In
2.9535170662511008,95.08756868001645,In
5.017437227282315,157.91551992856205,In
1.708809569971659,61.96564359175628,In
3.6851110130371696,133.40382414674207,In
3.0439181026228637,101.36917033327397,In
1.5510705371815834,43.59967600963206,In
4.734549734322518,133.14743978846246,In
2.737463090790126,71.32674190696883,In
2.148407464577784,58.8479341703339,In
3.1971911312547525,107.53102324330126,In
3.8804844490444466,112.63404216745303,In
6.345396467830518,192.91188878967887,Out
3.9614712491305957,8.808032358651888,Out
6.077923414760058,60.270390590006194,Out
2.3649304504252306,178.7444298530262,Out
