X,Y,Label
4.133263311157708,148.08637938987656,In
3.9087033285150614,183.77491152355543,In
2.2156816619959754,341.9882021830428,In
3.3852441632007033,226.60077555097786,In
4.265582844510165,140.99361468868057,In
4.420982831545269,128.81409353320606,In
4.170092135190301,151.96757309851438,In
3.87775984303617,180.46692882895553,In
2.505555935018751,313.7568020235843,In
2.5317315571882286,316.77944332496827,In
2.2540090228155942,339.88374830971395,In
1.7665987105952572,372.090908683817,In
3.873419633050637,183.41061419118134,In
3.529862097319797,212.22382957916147,In
2.764903161773503,287.15617203191346,In
4.850452416582259,83.5478774554573,In
5.4613199420803245,24.57173682157901,In
4.291531095509797,133.78510405250228,In
2.8401749790008,262.6641012596574,In
2.628619546548005,290.47336185986825,In
5.3053729169325266,40.51189246762118,In
3.2870225160179203,242.5402455705935,In
2.198486974869752,343.7778028099208,In
3.824378916910634,186.12811846336245,In
3.109026925490618,249.54065268381726,In
2.606713770198659,292.96774971402317,In
3.171206681647779,239.2243548108304,In
0.3189635840562244,518.6444151437225,In
3.302614060938683,231.16128995445777,In
1.5299849871436686,402.20779727543436,In
3.3599641479987827,231.91076777176974,In
3.086682144554944,244.17613653831563,In
4.382762133000055,127.25668109098706,In
3.4832087752240257,221.7568840942701,In
3.3931260952328484,235.8413346613288,In
2.1529149551858655,330.9684583550006,In
3.710992653636498,196.3729827868928,In
1.8095762525945425,374.56504486391856,In
2.8938031660954415,284.23199237118354,In
1.6221279203538586,399.4256172903139,In
2.837495242396885,274.6949138559115,In
2.0833509926986626,354.9644551385394,In
1.9194878808900895,358.5833879225549,In
3.532737882933868,211.06799707719227,In
3.2477045826363975,244.2600386571749,In
4.642233803030095,113.97150210584357,In
2.544939081554112,301.07308297116873,In
4.082286986829362,161.0441856289744,In
3.446510224763182,218.91802688811265,In
3.772631862604888,194.0319280901017,In
4.290244859390332,133.5347101602938,In
3.3376505359333724,235.55545819643953,In
3.0239058829261904,265.61925646574446,In
4.658573901079977,95.63821732965468,In
1.1241065615809214,444.6233893405316,In
2.5782848532961165,308.98519918079967,In
2.9833611071179003,265.67522288234386,In
2.7330708359600773,286.27660757922945,In
0.0,540.5394058164743,In
1.8000530926894127,371.2099390471796,In
3.830983299491972,188.84528500562556,In
2.7120876763514716,281.8125548618861,In
2.365281143338311,326.44711459452594,In
1.7220803043025554,387.6921491609628,In
3.1686539013270423,238.92112978011846,In
3.4244371231579622,236.00855319507468,In
3.8676253246041608,174.4820712106156,In
4.203347886398902,153.00957839897308,In
1.0940347597111364,435.63397724694096,In
3.213010997151656,247.75935961893973,In
3.6602160384638753,203.84801846656308,In
4.850358744392974,86.07819416729839,In
3.4701797918263955,222.0597848212551,In
4.5732606971473775,112.51344763683556,In
4.798264066632523,102.23065042824771,In
2.310584914504306,330.2261138981244,In
3.6947946491598618,194.07308382967656,In
1.4423045977572706,405.44783284608513,In
5.375850895067128,25.687406470087296,In
3.1381497863409265,250.15860263678442,In
2.196850455985709,338.9312369743999,In
3.255257866459364,246.04844772530106,In
2.590323786996471,301.9958167567571,In
1.9298512235625815,372.17046928484166,In
3.3011177164990757,227.12757675358205,In
1.966620354673363,360.05052511222675,In
2.5216925452982735,315.538762116968,In
4.300241437261759,143.5230543489727,In
1.275170529295682,425.67657917644476,In
