X,Y,Cluster
0.0,6.18054814337607,Cross
22.3463910885486,19.240897995358267,Diamond
15.902850768670579,14.156742643283728,Diamond
9.073105033611,4.841909669500447,Cross
24.56978392757373,11.59598151103784,Diamond
18.06392363455481,21.598599065448504,Diamond
19.342103573748716,18.72328624754469,Circle
5.54775755851505,5.899366691351203,Cross
11.343598783299244,2.797966517746101,Cross
13.449485649095609,23.18799491275507,Circle
5.835645970701876,11.095185347375457,Cross
11.538987224597761,15.02149554380946,Circle
11.09744311856327,7.308432224154741,Cross
8.538641659047316,6.527591928991926,Cross
5.439968299460954,5.303940885885021,Cross
8.558885048477885,12.254949283881047,Cross
19.529866521337745,18.52792060803859,Diamond
5.928262203221008,5.259823348369437,Cross
7.99507763647796,0.0,Cross
9.279414740470408,17.59138398383552,Circle
2.3980656544035046,7.637241805855506,Cross
17.83857168914855,21.105469549287488,Diamond
9.387899086023818,5.399711768760113,Cross
25.600299109059264,21.67161802954751,Diamond
13.911547154067097,14.650326531553764,Diamond
6.40003978722388,18.223004707933658,Circle
17.514379879243698,19.828212216775633,Diamond
8.940442429062832,9.11703015284808,Cross
11.771179518436085,16.931771758440764,Circle
13.088837310234254,16.164637762520425,Circle
3.286433157514807,3.0236212272741323,Cross
12.474710494279698,0.4569901501963738,Cross
10.567723238205794,10.64975294724221,Circle
14.421386885879311,14.927690493760256,Circle
17.54387609212133,4.6850009312409355,Circle
4.013489964098989,3.0630029882254437,Cross
7.932882152141567,4.487934227547372,Cross
11.689899120666475,11.653150651179756,Circle
5.9965143577528695,15.709662612437313,Circle
1.763429665935453,12.973434785944113,Cross
10.371367560183177,10.840069719554991,Cross
19.89545848165998,16.066811867773197,Diamond
19.008072644093872,16.078600407555452,Diamond
17.729991057713274,22.236456342589697,Diamond
9.03252349312107,24.340413735805186,Circle
20.70718256341488,17.020653420190783,Diamond
8.3183089158628,5.188705916042512,Cross
11.765238137761218,7.5987104243145485,Cross
19.868263244729356,12.356458765198926,Circle
23.386687710883486,16.50551098439072,Diamond
15.334323949433312,14.576467526051335,Diamond
16.050504445978643,20.12077797573376,Diamond
22.6203653302937,18.764277074948986,Diamond
9.979490419834818,5.091382590486221,Cross
13.331930140836963,20.542301221059738,Circle
24.18639074873075,21.49345384742893,Diamond
5.750747470608074,14.407785623450913,Circle
14.585076359687122,4.6745593672048,Cross
11.70875765879988,10.371270653640398,Circle
13.240715185425184,16.099710284093565,Circle
12.05206062013367,19.045646042118086,Circle
21.223440243514787,21.177063159277402,Diamond
15.66298300305078,22.5950969051127,Circle
23.659138545249792,19.707462177168964,Diamond
9.394638305641493,4.8260412906821895,Cross
8.470450527110357,8.689529868679275,Cross
22.26918530037166,18.268854370791594,Diamond
19.875366378638926,22.249485333232457,Diamond
17.999792936711586,19.041654823011644,Diamond
7.6840738399608295,20.73367338346661,Circle
8.93154223962798,12.514088586584263,Circle
12.668410037347705,18.841318095054923,Diamond
14.136670146827527,14.527175722333778,Circle
25.16866276166739,24.81379437539327,Diamond
12.334418681391035,10.678672090589647,Cross
17.38864282319353,18.75034056159602,Diamond
20.645706016856067,18.4132047622433,Diamond
11.322792668264587,19.379165617747372,Circle
19.173809594404307,20.41717892235238,Diamond
5.775372478411631,28.29280954067974,Circle
15.980239982433371,20.077243621679848,Diamond
11.847082620263738,19.851134490442075,Circle
11.648199497184642,16.877199212192068,Circle
2.1453226851043983,4.4573110864552845,Cross
6.612992972058235,13.833708860368127,Circle
17.65962689448068,21.52930604532628,Diamond
19.733869688826374,17.973751284166422,Diamond
13.20803754492247,19.62844210569486,Circle
7.785458300742764,8.736909747451284,Cross
11.779457932970391,14.420368106195152,Circle
12.104834009496566,1.5424169842669802,Cross
5.575358175955051,17.144726645738327,Circle
14.4166255862854,19.746570124546473,Circle
19.501219284846158,20.068491919924345,Diamond
14.599898914224365,0.6992621753192996,Cross
6.8935150263782,16.571822515605664,Circle
7.9683746587503,7.159775657585897,Cross
2.9313281271324474,6.183098402439187,Cross
10.262864249657444,14.155132520975158,Circle
13.373795174755536,11.177047233005005,Cross
7.059674586376388,6.224329491659992,Circle
6.886211368451957,11.86342607248087,Cross
21.71523260447853,15.686185950504761,Diamond
10.1661692863267,7.968328988166711,Cross
15.702916022665473,23.043111548694682,Diamond
7.17603838557553,17.80939463199663,Circle
13.574490223642897,16.698866100734783,Circle
14.251478464095765,18.156507876087595,Diamond
11.806559820896771,18.213246860790623,Circle
1.6066607041046819,5.642493171630399,Cross
7.242648407103813,14.514095007135912,Cross
