X,Y,Cluster
4.738513352361164,9.954630526232817,0.0
14.313187961359862,14.445288302947196,3.0
15.63719025677668,12.024833438915213,3.0
3.510729633695214,2.5822789085694033,2.0
0.9695882532880207,3.0832072060195146,2.0
15.3337541079494,19.343689049600933,1.0
4.088011882982763,12.84800577953965,0.0
2.215384948903961,4.120561910753156,2.0
15.43549717939202,12.545149427397037,3.0
13.930690165977758,12.9595356347458,3.0
2.557944697259996,2.165527443652273,2.0
16.129076996249964,24.421114400740294,1.0
13.553954917260548,22.183212649247366,1.0
5.201076309851912,12.354535086733586,0.0
14.537232414774756,11.541605556951573,3.0
2.4440591353866457,2.4341284129301983,2.0
6.918284041596666,11.236531517216173,0.0
6.741016472427103,9.4860108809025,0.0
1.0543760648023932,1.3707981742126294,2.0
14.099251272043023,12.495394684722825,3.0
2.326095088283511,1.6681264536867366,2.0
13.960384585669928,14.511391587192646,3.0
3.1739140933739343,2.950675936196508,2.0
17.55997517126503,13.16508111644985,3.0
15.528442603129804,21.396982084977054,1.0
15.791060142014846,13.160735948025945,3.0
15.440549437749855,22.548434102367423,1.0
14.626020469633154,14.143740754715253,3.0
2.351735092438075,2.6761618699685457,2.0
15.837762974039048,14.495051406011852,3.0
6.528194475192874,10.513720917533766,0.0
2.2710584100843434,2.9627738792577434,2.0
13.810232829623995,12.61633569901876,3.0
3.1501223261255946,2.4522625768118766,2.0
15.374351638762043,13.964327148139175,3.0
2.9573345989065283,2.3392881575514135,2.0
0.0,3.2163681206308246,2.0
6.859021875069878,9.27358030407463,0.0
6.468948923971516,12.924419271296893,0.0
1.9136834498337554,3.271512754726615,2.0
6.475708173804747,11.529454209470218,0.0
14.76293878490808,13.666388260344043,3.0
6.49409816953846,10.653650548154994,0.0
7.2440515663653,10.207382480712523,0.0
15.32226133835606,21.309323808784207,1.0
14.09057264263513,12.476857685297372,3.0
6.880731323279131,9.106504807358375,0.0
14.084870232378698,21.109445074062947,1.0
2.5915438024615787,1.3740307540923902,2.0
8.929590674605492,11.588252753546232,0.0
1.5299361990495208,2.1406148615051857,2.0
1.8358729154182365,1.600128448448261,2.0
16.82056145803642,22.705422189934716,1.0
3.249583689564293,11.577704976491995,0.0
16.651702366332923,22.75427500292991,1.0
7.9092569339216645,10.798707324703463,0.0
14.184086223546462,22.202412992303728,1.0
14.737615897194853,23.29139952266288,1.0
6.210255243540295,10.86222289722983,0.0
16.062149413245056,13.38916260681121,3.0
14.841032358602511,21.055482054948072,1.0
2.6759612762693292,0.0,2.0
15.146867318667503,20.472802359792617,1.0
2.8700114674177106,1.7819966118266422,2.0
0.880267159403993,2.61347555913146,2.0
15.021381355228296,13.372116591618266,3.0
17.026803985714846,21.555432331848216,1.0
16.088614137759222,15.240772744721733,3.0
6.546186565930007,9.765337549124558,0.0
6.500152654884245,11.768602098499535,0.0
14.790240726309953,12.966578140765657,3.0
5.573042304614558,8.794920547318952,0.0
7.827027588868332,10.216690865266283,0.0
6.158025410543375,8.55242693353504,0.0
13.634178289402815,13.010304240532987,3.0
15.794962360606355,14.237650571365675,3.0
1.4511046131519647,2.1578947607647474,2.0
15.640320460160208,12.027651195688504,3.0
6.318842429080135,10.229535241465952,0.0
3.0366575558382096,2.7003952227568164,2.0
12.999290316834546,22.93218795210346,1.0
15.769936704419713,22.69796224586819,1.0
14.261806764807897,11.65828405370669,3.0
14.509335047610634,20.834145014166083,1.0
4.138342531358343,1.8216872342268848,2.0
1.9053326872221823,1.7303581578439051,2.0
14.818204455534605,21.013701150154645,1.0
14.01973821779561,21.787802692661018,1.0
8.857014431853635,10.29131488902066,0.0
15.419328500335642,23.41628177713399,1.0
13.779489052484642,12.384924429290871,3.0
6.536431243439824,10.43880636216943,0.0
6.3858846183404765,9.51671144925914,0.0
7.938470656112831,11.135137227625693,0.0
7.731372027298977,9.831218678840983,0.0
17.28078293329938,12.985477198122846,3.0
12.388382676591029,12.997930819418109,3.0
3.7680893932987214,3.899679840300981,2.0
6.512266354477431,9.087153716395388,0.0
5.450155100015466,10.522681630214555,0.0
15.755363565925254,22.033629802362427,1.0
15.1469885904622,12.645463981706706,3.0
3.2339158277616953,3.170348752505944,2.0
14.404500697778236,13.788476493200701,3.0
1.0466289574632666,2.427435258257622,2.0
1.5752577390884435,2.7909311561218417,2.0
14.482179736438411,12.873367908713458,3.0
13.42544753323644,21.451203157665176,1.0
2.5478024830148485,3.206381653932968,2.0
1.292730126910529,3.4681146428615937,2.0
7.098319614876016,9.23735799677942,0.0
17.329446201465586,20.503279209383862,1.0
14.321715847229978,15.054138615312125,3.0
14.822953812683277,20.3881683086719,1.0
15.81580760081264,14.072652421719503,3.0
1.2246877698047833,1.859222036018532,2.0
15.329064551361657,22.830782590128628,1.0
6.321574727319131,9.89660301621118,0.0
13.867971257494876,22.915041547488613,1.0
2.00383069316048,4.467338640838965,2.0
0.4716027413054944,3.486913271564971,2.0
4.193932969087702,10.002099411403737,0.0
6.813573544935326,9.28690586029464,0.0
3.6231945643050216,1.6008315790494505,2.0
13.21027313688218,22.577082073640604,1.0
1.9201436200138624,2.6963263809781775,2.0
1.7617829636375884,3.0999260274153695,2.0
16.222401131723725,14.084107866245523,3.0
17.082598494308574,22.001957095013402,1.0
14.826013757568216,11.761544977548878,3.0
16.735877527527627,24.30952831962083,1.0
15.372285249483255,23.844107755358415,1.0
13.580555134761326,14.520864449279001,3.0
14.119915033009853,20.605227761329367,1.0
6.190148054572061,10.251958128656621,0.0
6.006144886816368,9.64655620470177,0.0
6.715162325422859,11.66312774385487,0.0
1.9662942841814672,2.393798854455231,2.0
6.480675025807925,12.314986896478755,0.0
8.086533412855673,11.444265178742677,0.0
15.005701842686236,20.22163568919511,1.0
0.3358939833052905,2.1854683817583567,2.0
3.705636572948098,2.2666697020929063,2.0
6.228858360768405,10.989021532504433,0.0
6.9199717072006885,11.604311962571824,0.0
14.296663955161321,15.5990565918196,3.0
14.680365939491526,22.152677551209685,1.0
2.951910503501739,2.6712421136652997,2.0
2.852434808865068,2.417388518131624,2.0
2.543003108831269,3.957028068541664,2.0
15.879029121614998,20.776334864311046,1.0
15.46849359019371,19.431388413435826,1.0
5.261176656633788,9.774136006614002,0.0
14.70808552398734,11.180889669138828,3.0
15.213165356842609,20.02835621489716,1.0
13.955294380720652,22.72709878731935,1.0
5.773610434700574,11.368417509598958,0.0
15.57640541305554,13.18848769342961,3.0
3.2593277038836224,3.1212042071090536,2.0
2.094244446504773,1.3136187373398507,2.0
15.029739209849975,12.325718432122336,3.0
3.888939551086856,1.544575111881406,2.0
16.725936831188815,20.95059342918698,1.0
14.883939993157451,21.60660433286221,1.0
15.063516726811859,22.250812855557207,1.0
3.5479126673705896,1.4639471135302615,2.0
15.494249256444416,21.731791309849825,1.0
15.98755618326237,20.844727897431248,1.0
16.24836631437539,22.085550177861876,1.0
1.4333073744086242,1.976011325368439,2.0
15.177266433676774,12.614512180043025,3.0
15.191875234923,13.026227651576647,3.0
15.001154097033073,12.7920863078672,3.0
13.26611859564996,12.828508749352034,3.0
7.1793310965333275,11.414592572599048,0.0
14.484107460069186,21.255290607130554,1.0
6.415767770871073,10.62010106422821,0.0
16.00626144909422,22.435831992054638,1.0
15.28588755266399,13.728453082668036,3.0
5.8835940666135,10.02961051709061,0.0
4.43753314816238,9.051821943961167,0.0
16.426410012044933,21.528836771964336,1.0
15.614912917302831,12.50556885111527,3.0
1.599413150452461,1.9862866235336751,2.0
15.192887945880653,22.277816582986645,1.0
14.928436656702914,14.103976384073277,3.0
4.514704098582893,8.65905844005434,0.0
14.20938159666784,11.032240496322727,3.0
17.121032737472895,13.088322972274758,3.0
6.719526684823783,10.812970864141374,0.0
15.329518013855072,12.333742714896054,3.0
14.816704293825186,23.020347236604998,1.0
15.07604860907287,21.936297574690848,1.0
16.214186352447676,23.12466625464392,1.0
6.078428957470975,10.816145363489628,0.0
8.112339625764847,12.642727760754243,0.0
15.53786423359277,12.142973017580067,3.0
3.704865328848444,1.512454907779434,2.0
3.7123465900368227,2.4408614305212875,2.0
16.462497732974466,13.169398649349795,3.0
