X,Y
0.9275888096882254,119.9086469817561
4.061184575389345,378.491459281269
1.7009778928625383,167.1837456613149
2.9457696372950153,254.5860421550791
3.277708944673149,262.6889068084537
2.4233007316931174,288.53960573604655
2.9890776021342895,267.47132031422257
2.799903772574,203.27848531660635
3.529255856876306,329.224132682114
3.4684886362152194,343.1072183999706
1.6500015685341922,192.65882116147515
3.9832117870024875,358.36627297636187
1.613172744501599,145.7299269297107
2.1814990267935643,235.77619901078097
4.131041808240023,314.71257799469794
2.674237954201282,235.88553588888144
1.9156395550877394,212.4001207768004
3.251533322503672,298.54142767373975
3.0183617179183972,204.16952858991823
1.1410310766618055,53.94874575773147
2.2534027823721035,304.05667419933593
0.9328124631096406,104.61569391251095
4.022591005448126,329.71656715857
3.176551109493241,330.48465626752807
3.2615723343936267,252.30474390426176
3.8637769988018107,243.2486526965377
3.6999138869932375,244.0855464361917
3.1929410926954294,196.60829551967504
5.190441825094185,360.41406684656147
4.944500496198428,425.75402236995694
4.253279892548232,339.36081880497346
3.5088649157408502,344.19978594770134
2.398020716491197,244.6323942232462
3.9736886270973577,255.32157560438702
3.8814861465396295,253.10748478417662
5.783264879691901,511.8641106500721
1.2100041825445225,131.07913986026503
1.9098452466412634,203.53474063871263
1.5176820351817348,147.34438113760473
2.480650818753217,143.93606161210684
1.491733784182103,178.9486560516169
0.40741398462477196,53.01865871713113
2.49624236367398,217.115441607655
2.667101225563054,159.8142210426803
3.3050500332285004,315.4827128363348
3.0546588590492774,262.124985590898
3.154645333143895,231.88339202451962
1.3622820481466311,75.4013298921794
3.584777904822148,350.7592659128313
2.5600045583986257,155.32998974927898
2.3000561044678745,269.2190419337434
4.587802756654073,400.56917498434757
2.123048841228025,172.73794698674436
0.9850008130593766,160.75871443110267
1.4005027466918452,198.70636103476755
5.464301295635676,508.1803415405841
2.637992767535333,146.34305307081453
2.072272226055402,178.1742193143475
1.596573615891422,175.23841248250062
2.528007013232536,204.8723624043563
4.000531269458401,272.72876258733083
2.266771182609255,205.16985545919454
1.9588859627812663,222.10076104960916
2.445614343758528,150.38454918703871
2.9430899006911,275.683492740828
1.9522815801999283,149.2079596632857
0.3219449376115757,0.0
3.146920425460078,291.35932641489535
2.4238673811765956,244.57687186557922
3.238325798137788,294.0444303497928
1.9055050366557302,147.60764006360483
1.4930200203015682,162.39475148535234
3.2049800263957837,239.9439241815071
1.5509667355669237,114.87520442866173
2.088470230532038,60.33680493910822
2.187054946975694,222.2241303415698
2.4821471631928245,206.4887891032302
2.145341490752787,227.68763417595426
3.050194043731823,262.60391712839095
3.0711772033404285,189.42079740922915
3.417983736353589,256.9430116707472
2.390138784459052,193.91685507303444
3.5955235895118003,283.2500284155934
2.8894617135964586,255.34062825335147
2.3588277565339375,146.6793472175088
3.5900716829657524,307.687360884914
4.19556565229097,356.61715220913686
1.5799169932929988,177.79139970298777
3.2861702304556935,260.8836991280609
2.010633017087012,174.72667393981007
4.689230119980763,373.2742527424925
2.7593589967657097,256.3482128896963
3.586414423706191,312.66109808280123
2.5355602970555027,226.87561486219226
0.9329061352989263,157.2970851785491
1.1246909786119232,124.6958541493151
2.696582735136956,235.91412435200266
3.1180468469215206,236.6510430376635
4.659158318110979,398.91874581244224
2.614610978364858,225.67718026953563
4.340960281934629,381.17583245573053
2.920151319293957,298.5022101563922
3.580493775584589,274.7419918277578
3.949012158012632,325.7578286878403
3.630349924506035,219.79821278589023
2.370199526579169,239.21092355542754
4.5080943503962185,351.31577712421745
4.0696088034217,324.803603360457
3.8534136561293186,239.65567930130288
2.833204522940832,240.3028917145428
1.8745615511768385,232.7733265602099
3.6133807028281657,270.4112766194455
1.4830234424301407,230.50210705003963
2.3130850878655047,284.89837603960984
3.6902775322570625,288.7588761375373
3.632969487989495,352.2374618264359
2.524475691619147,236.51962715994415
2.570253882540244,199.40615468042031
4.028771393816088,292.51670506959624
3.4548529892293547,235.06972953402243
0.10401436919704654,2.446646205034341
3.1137751992677183,316.6264221371614
3.431935421351234,315.0660219932581
3.050326537276263,286.59487815457896
1.9037424938080718,208.58207325373368
2.3367546549287184,349.4008702419687
1.5213282198798144,88.6344481409335
2.522263890703913,252.16093937906496
2.6120581980441213,193.40018826688998
3.567583217695925,289.1506729704822
4.016666169096643,310.0371940149988
4.130189281113367,294.69463757523437
2.060867939850732,183.1804761153292
3.907904586457,358.4660775003334
3.2169781752042077,283.37575442038775
2.453880415972592,80.2324847376361
3.274197680608187,167.78984787789105
2.5139156243011023,214.9985683803091
1.5608881091141298,166.02008191750375
3.0030932128313106,319.55236317104993
4.727891701527819,434.9958388649342
4.0896355811157,343.02811780903573
2.9794345709162475,250.93720485370162
3.2767030162497917,172.04209937661642
3.8166445250185372,305.4705841858493
2.2243497163808064,218.45473546926746
2.2505269967580324,157.835701079566
3.472679965187594,287.37801585868385
3.679734813476565,390.12442386461487
3.6571137740995527,321.52891713156396
4.161136959338042,319.99217040933115
2.262457705807607,209.7319747346514
0.7686755909737388,97.2762281260024
3.7087009519275194,356.3781920025476
3.50528669006102,283.51690841823756
2.687449417013557,139.3877586806617
1.5881534496816374,195.72628724341575
2.461463997910781,251.82420156250072
1.6061455713043309,136.93858987610028
3.610526587543237,309.1426141600455
2.039738147860805,144.7871160852884
3.03138017072273,260.87860861873895
0.47789196275937407,63.50725607968212
3.1035416923734154,172.75731919012358
1.8892714281803695,135.31124756872276
3.591644389406031,275.3653974240857
