X,Y,Cluster
21.426782529828458,42.401300893894835,In
38.42441302679467,50.6415854060732,In
32.81151680690383,43.98842734882955,In
41.34154904247354,50.467606684728125,In
37.443889907384246,57.092876546334566,In
40.23463832407793,37.95605576204731,In
34.845948522803994,44.93715980101338,In
22.62286446358944,45.11000037137282,In
33.06296319039487,39.527724292702494,In
34.964054198378264,47.185637477669765,In
39.22128769177061,48.50593694038705,In
33.14872647914814,48.58943864049791,In
33.13192918632849,46.713231737354846,In
34.397547823331095,48.016155265022846,In
41.246208850023294,53.92919250397031,In
33.37914806301385,38.88233023583491,In
33.02222308037102,44.31753150831667,In
31.83427203543309,53.98546568986907,In
32.75688418505689,55.417418176550854,In
36.25563949967632,45.23711633375343,In
32.63183373723345,48.013587733582995,In
30.309987294734775,40.65035473312301,In
34.61853027622002,45.48670851041295,In
41.585197211701136,47.108986570752315,In
32.44122231035561,39.71591780779574,In
42.3286958463883,42.85794673650088,In
35.78638044391238,44.87441325496037,In
39.40082928791955,42.98331756345848,In
33.15280981327728,37.11514277806746,In
41.354463081076986,48.09310095684922,In
37.41877282567473,47.02471887349213,In
41.62536108357936,46.60093224275338,In
45.30952963467249,48.538455835434114,In
39.24462027584131,44.45863631233708,In
40.917308460082815,41.755165256200506,In
24.764182450908987,45.9216940825276,In
38.23437608205773,43.346958189520564,In
29.436147521978604,51.683615309255806,In
40.26306604121556,49.69175003729944,In
34.357580524570196,51.74625214268972,In
39.23078121371156,48.82580527687841,In
45.20123072472861,58.83979639301015,In
28.57218093418821,54.303638201002684,In
33.627846999725776,46.4316182911007,In
42.1728265110578,48.00543538016284,In
32.87339877136263,44.80028394104574,In
41.525079611817,56.66927836229531,In
41.74179525435507,46.70935762974827,In
37.4432595406238,53.58093215864619,In
46.103724499268786,48.89181477150117,In
40.07954399504864,44.66054463627007,In
37.42140089769447,46.938702547311784,In
41.29457732410345,53.571519402625235,In
33.73662859730112,49.16217870016265,In
34.818783911136556,51.68720178261184,In
40.688634153843054,39.79851790165473,In
40.52811372258567,37.93224754433369,In
35.88494893843587,42.81721631749314,In
34.260294323879364,48.52462886286563,In
34.632470687182504,49.43554969761661,In
40.27528814707396,55.19483612208929,In
40.138150529810254,52.60703201941138,In
40.31963176360585,44.018343292877596,In
38.13530503804094,46.51543454568038,In
40.31225935821089,51.85554406198411,In
37.13422262002112,48.695679230232,In
41.33257219670534,42.898625100110735,In
41.45251902972351,47.38011351580246,In
28.9061147571511,51.08910876687684,In
40.18469079970188,49.721097921326866,In
44.101663711776936,49.82596844877042,In
31.63605979998052,47.409072483562966,In
35.2228772176516,35.8992828336536,In
32.23879732080466,38.53995215355241,In
45.16228169388489,45.57295817917163,In
30.856923662225633,42.109460318225096,In
37.97109769508235,46.053579407711105,In
35.973977394005345,54.76495519126304,In
37.28087476270592,46.10301635862435,In
27.889044059615777,50.493880668108744,In
41.01815047260843,53.15161391411998,In
32.55566790222269,49.69257578310096,In
31.38651118031307,42.1411246025437,In
36.017692098738195,49.38368201105717,In
35.61826648599232,48.6408458929721,In
28.036717236882666,45.51479221112993,In
36.460643846678686,51.18766464214334,In
33.27867155069436,39.52811682884304,In
35.783170434423916,48.122431800914995,In
37.759550493604756,55.39337143155146,In
33.62597435424437,48.744726060608755,In
35.166978274959696,55.87384939599138,In
35.60676659786416,50.08293099823087,In
29.209465450171134,51.06854981702716,In
36.64551039437252,53.46858599755058,In
29.90096168931135,47.558580572209536,In
38.483373264676466,44.40768928673352,In
31.654675338603727,46.06234303943053,In
44.41002453331844,44.815473197927,In
41.20023187556429,50.41922429390332,In
34.08215541063944,47.478796848023336,In
31.013636895693082,48.53244127826845,In
35.75835186251532,49.12745312676469,In
31.693928854107646,52.61892305567186,In
32.053642842865045,52.06362742325715,In
35.30237115371242,52.24594524222614,In
30.6525437930295,49.114853266909186,In
35.01402000547719,59.54844153821214,In
33.29795270835351,43.8125051213048,In
29.827288168261404,46.55657119583476,In
32.614407892086255,49.39267877895826,In
31.75743449022696,39.79275506781269,In
43.1071828145885,45.66255270209342,In
38.19520434519242,56.955395708760356,In
38.97341186274762,57.61489603563831,In
34.218267645149844,44.00090238710817,In
33.44982632602745,46.646286378692686,In
49.386033627060456,46.90440827095508,In
35.912332711007224,49.67814734379942,In
36.73078735930966,53.099914838266095,In
29.78485464401233,44.12841885081604,In
35.59176388137972,44.12550002263865,In
33.851021011864006,44.55915208780512,In
