X,Y,Cluster
21.52906529307469,37.380680325214364,In
26.651154771953834,32.97206764456274,In
28.19458335932814,31.44933102181698,In
31.310304113448133,38.34013182575511,In
24.872966032084573,37.173347088418794,In
35.239277715119215,26.291880923052794,In
29.11267798364112,27.367571252152135,In
22.000017205001367,41.70164022943173,In
26.529889504628986,31.09855023346826,In
23.48784562423693,40.64714301872815,In
27.582476018529015,30.94423819903591,In
23.791494275893,33.82666621894156,In
23.348832068493078,32.12728868330284,In
24.68796454009629,38.77535543383916,In
27.269677679747357,34.353359197847,In
29.094799409587083,33.67257082418651,In
28.558784147533764,29.299959056124592,In
22.48839961712155,33.450148667500265,In
26.012538057350696,33.175488739970156,In
23.709835792339042,32.290310507193254,In
19.45277623830887,36.73648300456043,In
31.571502519875388,41.7457316116361,In
27.7390185882067,25.788519751321154,In
23.671101094211572,31.72843251911581,In
25.730162825194412,33.650026691073776,In
35.21878042537293,28.291339272664615,In
33.81534930583903,36.13485603659442,In
27.116627077031602,37.382000299082065,In
32.28219584160402,31.40517722389085,In
23.155791217979825,30.35501421524048,In
27.94180685740051,29.698967086986,In
29.887295046141425,34.01876500283619,In
28.96369281646257,31.478106490333776,In
26.036512838585853,33.91152039636126,In
38.5999072487284,37.175663114750996,In
29.8324124547383,37.60173293983139,In
25.99462051208625,28.94484167283146,In
32.711700961719714,34.31493540031887,In
25.984917897165687,30.13424687758089,In
23.365043492730628,38.34068904631384,In
18.327673896517098,26.106967888711342,In
26.545137704736632,32.16075550167679,In
31.01155656858203,29.47775954536104,In
28.14568681913973,37.01640721867952,In
22.074002090388596,38.45621945397562,In
28.594340096651116,34.428129454606704,In
26.468912867888264,28.290842916235437,In
26.335007099725434,42.31974482902,In
26.321696762176074,27.414235195803986,In
26.546116432440297,29.38924969962961,In
23.57409032270257,30.406249904122802,In
30.962149632182935,35.51292676636447,In
27.717567950375347,25.500333349725913,In
27.471675444791362,32.69076000513371,In
24.483624544715965,32.63338470140576,In
27.67716007906359,32.46832522864309,In
27.222724363193418,35.51753120345019,In
36.58978162646587,32.88278550375532,In
19.873593735943878,30.31510227796497,In
24.22725707516392,41.6968369146533,In
20.321305816261706,32.08574387575269,In
25.170480806927543,28.50662145710742,In
26.957114609166798,36.34613705344684,In
22.654777749745524,36.220966339027626,In
30.97012744732802,35.098392775593204,In
28.22914418840523,38.36663790124553,In
27.447156563567457,34.68464533011318,In
27.60718164823396,30.572934887227884,In
29.820497676977354,40.0507610578351,In
27.599139107730835,33.584873799628056,In
34.68117257067006,36.219972615306695,In
28.948420934921618,33.14061931200218,In
32.1066388002052,34.39373093346006,In
20.70002357752192,31.85946116283136,In
21.14867213317129,26.834570373022032,In
24.785050953677178,34.223182240714316,In
28.09044536640348,36.251638707565434,In
31.11783307921536,35.35529548012006,In
22.0105987277013,34.20103301851028,In
28.445825022986874,31.15461205058162,In
23.653116769631144,38.64806888563594,In
29.86112138958041,30.43926085128922,In
25.459759328810804,39.476700384541104,In
31.802307249590648,32.72809316071309,In
26.56393014574649,32.0026293495056,In
19.04455134145327,38.82198073642844,In
30.934010706359448,31.531228859330795,In
28.32113519914835,29.1733939288519,In
23.67488477955526,33.06374681875893,In
24.97726005002967,30.877446145514497,In
25.56141548375963,40.33077011286963,In
23.458887035253667,38.888797235550314,In
30.082841681611463,35.88730197022464,In
28.950635322385452,32.104636891814614,In
33.7186184557421,28.654416924386215,In
22.00723740469917,34.81498740588553,In
25.70913658979382,30.32680875827782,In
27.618828100257314,37.417889271700076,In
21.3862437782563,35.1315154964709,In
29.12055994963505,41.04595745051943,In
25.730199711610883,33.470341124500585,In
25.52471105623155,38.498476158970064,In
21.556246256572432,36.079474598522026,In
23.727787998761883,30.496502048622286,In
23.031213356136114,36.57617071736905,In
29.839925031804693,33.46577574432301,In
28.282942601461247,38.294021919830016,In
25.101064096955977,34.051712041954154,In
25.251662748726794,37.189223185046146,In
22.388935020675042,37.05543757302149,In
31.272150318846307,34.61795028455294,In
24.55985040409596,35.277993249930276,In
16.450716188536035,25.42066892694986,In
33.51747570503665,33.634714647517924,In
31.002996349045986,39.95659188030596,In
26.85817914800531,37.56312488925521,In
28.96992750555241,32.137497882796254,In
25.786765969038537,30.365890942931678,In
28.489218052981585,39.050228144746214,In
29.511701439632002,37.416959872476696,In
29.65658317693966,32.37957133924428,In
22.740820176734275,31.745243310282767,In
24.408100967559367,29.889217304016114,In
25.349533722977828,42.10274670741034,In
28.281614863400964,27.141084671144213,In
29.889603687062767,32.22520737577304,In
29.95202342726375,36.87897117407719,In
32.324910547420174,25.63676177662655,In
27.39685774069781,36.92536933586526,In
25.096529958620362,32.95396564207529,In
26.378010975737165,30.776678137940525,In
25.404926480736215,35.99874648156991,In
20.770257117158152,40.94916440786127,In
27.012671585458772,38.68554406341599,In
18.70318517656687,35.2873020720945,In
28.430551385390267,33.57503776253294,In
25.640901865741167,36.22381737934595,In
25.696249435736675,37.09889831154589,In
26.034690693571015,31.40787635976772,In
24.681526668553786,31.18753245947078,In
29.64770626291767,31.383201695898,In
30.631777206677935,42.6252432025142,In
31.06408030483821,33.67851429798246,In
29.7202854904545,38.055092993446195,In
25.41160477522579,34.0077828013906,In
26.963763883206028,38.39526024626484,In
27.752635183468673,32.879843112707526,In
25.587166228798843,33.07429233889717,In
23.793829654084156,35.387579759900845,In
24.363791790186458,29.58545012599248,In
23.996475423447762,36.66945275090604,In
32.98708181183591,35.22937140091507,In
17.906611882930804,30.556649158526334,In
24.293382127310007,33.081973163061576,In
22.09683141627611,34.55485434685184,In
24.574987298688352,35.78776534188739,In
28.34305186815564,38.01207208637517,In
33.4557258561062,30.832497011036754,In
27.240140737910142,42.27834516053253,In
26.7877633108911,36.35084566261126,In
28.53677325379774,22.747186744005475,In
26.542589068462743,34.586075495721005,In
28.960809602596314,37.70181143111595,In
29.43870460362538,30.062522207385427,In
29.711856240303007,41.03634334744225,In
24.975338998879824,31.322402984800274,In
25.53073099198833,36.78857861461576,In
26.13844668962176,32.68787708352315,In
26.719479582438307,34.72182363464803,In
27.40645703595523,36.60753024207511,In
21.747206293201746,31.21430654182066,In
26.679709818344396,31.329342028339752,In
28.17045621549673,34.1866848880114,In
24.707561681187588,35.17143402902289,In
21.59750121132415,43.67479921086275,In
25.18680998318625,32.3411071959435,In
29.196758158752697,32.59811821902248,In
27.945406054775738,38.808921384122115,In
25.23601170516804,24.13797355818861,In
22.967352723567526,30.40617572312546,In
30.079902596297927,31.14241317791983,In
34.694975209312744,34.09096276181056,In
16.82246679454513,26.767059111393216,In
28.241936573514607,33.476703681483166,In
32.94427719466948,35.88828814261678,In
28.815065241149984,35.17442158841085,In
26.64533378610265,36.208585469480454,In
28.727523185716386,34.84027298356809,In
27.87866271389671,28.628190969667436,In
32.031596384721354,31.23194764200509,In
21.90640600715172,32.479953724965654,In
20.984009518253256,35.13796218278633,In
29.683922926725657,34.06359380831375,In
23.888812046220647,37.48327218121201,In
26.90136969538115,27.77460334969973,In
25.93256949483792,30.688245472644645,In
25.752797590927678,31.461642103444134,In
15.304138798654119,41.627439869081485,In
35.02779106899821,30.73518862693622,In
34.0951136326042,38.32155140885918,In
42.20845643573932,22.08845210040736,Out
11.090456565471339,48.63244859832574,Out
16.439005522058338,21.4768113417078,Out
51.44063248560806,24.01610617969524,Out
30.31963324506108,46.574430956314345,Out
35.96252104270475,14.72973396297381,Out
45.59533465287882,37.429016022794684,Out
41.53520019089669,41.68367863733986,Out
42.30776668873138,35.26189317696611,Out
16.492237708096543,51.903330371074276,Out
7.884043662370551,49.77397456902759,Out
7.43104808645019,34.513169274144985,Out
10.069512979951245,40.95046367846061,Out
5.0,58.4957453048946,Out
22.743811174532947,50.789574107961386,Out
22.650980775238676,16.699396268598143,Out
7.410108593198888,5.0,Out
33.31986119791635,20.99440664671681,Out
49.390346073546354,31.203219653876154,Out
53.135397770650144,45.62094437668307,Out
